apiVersion,reference,url,contentType,language,databaseLabel,database,summary,weight,content,accessRestriction,children,highlightedFragments,citation,metadata.identifier,metadata.es_ContentType,metadata.caName,metadata.es_SortDate,metadata.deadlineDate,metadata.description,metadata.language,metadata.title,metadata.type,metadata.url,metadata.esST_URL,metadata.callccm2Id,metadata.DATASOURCE,metadata.REFERENCE,metadata.projectAcronym,metadata.frameworkProgramme,metadata.startDate,metadata.deadlineModel,metadata.status,metadata.typesOfAction,fetched_at
2.155,50130752TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-07,text/plain,en,SEDIA,SEDIA,Supporting sustainable and smart urban mobility in Europe (CIVITAS),0.0,Supporting sustainable and smart urban mobility in Europe (CIVITAS),False,[],[],Supporting sustainable and smart urban mobility in Europe (CIVITAS). Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-07,['HORIZON-CL5-2026-10-D6-07'],['text/plain'],,['2026-06-04T00:00:00.000+0000'],['2026-10-08T00:00:00.000+0000'],,['en'],['Supporting sustainable and smart urban mobility in Europe (CIVITAS)'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-07'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-07'],['50216890'],['SEDIA'],['50130752TOPICSen'],,['43108390'],['2026-06-04T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON Coordination and Support Actions'],2026-09-20 09:08:50.362431+00:00
2.155,50130622TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-03,text/plain,en,SEDIA,SEDIA,"Generative AI for smarter CCAM: enhancing perception, decision-making, and validation (CCAM Partnership)",0.0,"Generative AI for smarter CCAM: enhancing perception, decision-making, and validation (CCAM Partnership)",False,[],[],"Generative AI for smarter CCAM: enhancing perception, decision-making, and validation (CCAM Partnership). Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-03",['HORIZON-CL5-2026-10-D6-03'],['text/plain'],,['2026-06-04T00:00:00.000+0000'],['2026-10-08T00:00:00.000+0000'],,['en'],"['Generative AI for smarter CCAM: enhancing perception, decision-making, and validation (CCAM Partnership)']",['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-03'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-03'],['50216890'],['SEDIA'],['50130622TOPICSen'],,['43108390'],['2026-06-04T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON  Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,50130665TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-02,text/plain,en,SEDIA,SEDIA,Geopolitical competition and socioeconomic resilience in CCAM: an innovation and policy roadmap for EU leadership (CCAM Partnership),0.0,Geopolitical competition and socioeconomic resilience in CCAM: an innovation and policy roadmap for EU leadership (CCAM Partnership),False,[],[],Geopolitical competition and socioeconomic resilience in CCAM: an innovation and policy roadmap for EU leadership (CCAM Partnership). Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-02,['HORIZON-CL5-2026-10-D6-02'],['text/plain'],,['2026-06-04T00:00:00.000+0000'],['2026-10-08T00:00:00.000+0000'],,['en'],['Geopolitical competition and socioeconomic resilience in CCAM: an innovation and policy roadmap for EU leadership (CCAM Partnership)'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-02'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-02'],['50216890'],['SEDIA'],['50130665TOPICSen'],,['43108390'],['2026-06-04T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON  Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,50130600TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-01,text/plain,en,SEDIA,SEDIA,Flagship-pilot: large-scale demonstrations of CCAM (CCAM Partnership),0.0,Flagship-pilot: large-scale demonstrations of CCAM (CCAM Partnership),False,[],[],Flagship-pilot: large-scale demonstrations of CCAM (CCAM Partnership). Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-01,['HORIZON-CL5-2026-10-D6-01'],['text/plain'],,['2026-06-04T00:00:00.000+0000'],['2026-10-08T00:00:00.000+0000'],,['en'],['Flagship-pilot: large-scale demonstrations of CCAM (CCAM Partnership)'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-01'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-01'],['50216890'],['SEDIA'],['50130600TOPICSen'],,['43108390'],['2026-06-04T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,50129240TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D2-03,text/plain,en,SEDIA,SEDIA,Integrated Production and Product Development for Next-Generation Lithium-based Batteries for Mobility (BATT4EU and Made in Europe Partnerships),0.0,Integrated Production and Product Development for Next-Generation Lithium-based Batteries for Mobility (BATT4EU and Made in Europe Partnerships),False,[],[],Integrated Production and Product Development for Next-Generation Lithium-based Batteries for Mobility (BATT4EU and Made in Europe Partnerships). Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D2-03,['HORIZON-CL5-2026-10-D2-03'],['text/plain'],,['2026-06-04T00:00:00.000+0000'],['2026-10-08T00:00:00.000+0000'],,['en'],['Integrated Production and Product Development for Next-Generation Lithium-based Batteries for Mobility (BATT4EU and Made in Europe Partnerships)'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D2-03'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D2-03'],['50216890'],['SEDIA'],['50129240TOPICSen'],,['43108390'],['2026-06-04T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,50130710TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-06,text/plain,en,SEDIA,SEDIA,Increasing competitiveness and resilience of multimodal freight transport and logistics for competitive supply chains,0.0,Increasing competitiveness and resilience of multimodal freight transport and logistics for competitive supply chains,False,[],[],Increasing competitiveness and resilience of multimodal freight transport and logistics for competitive supply chains. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-06,['HORIZON-CL5-2026-10-D6-06'],['text/plain'],,['2026-06-04T00:00:00.000+0000'],['2026-10-08T00:00:00.000+0000'],,['en'],['Increasing competitiveness and resilience of multimodal freight transport and logistics for competitive supply chains'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-06'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-06'],['50216890'],['SEDIA'],['50130710TOPICSen'],,['43108390'],['2026-06-04T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,50130771TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-09,text/plain,en,SEDIA,SEDIA,Road Safety and resilience of rural areas,0.0,Road Safety and resilience of rural areas,False,[],[],Road Safety and resilience of rural areas. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-09,['HORIZON-CL5-2026-10-D6-09'],['text/plain'],,['2026-06-04T00:00:00.000+0000'],['2026-10-08T00:00:00.000+0000'],,['en'],['Road Safety and resilience of rural areas'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-09'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-09'],['50216890'],['SEDIA'],['50130771TOPICSen'],,['43108390'],['2026-06-04T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,50130790TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-10,text/plain,en,SEDIA,SEDIA,Enhanced resilience in multimodal passenger transport through digital technologies and generative and discriminative AI,0.0,Enhanced resilience in multimodal passenger transport through digital technologies and generative and discriminative AI,False,[],[],Enhanced resilience in multimodal passenger transport through digital technologies and generative and discriminative AI. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-10,['HORIZON-CL5-2026-10-D6-10'],['text/plain'],,['2026-06-04T00:00:00.000+0000'],['2026-10-08T00:00:00.000+0000'],,['en'],['Enhanced resilience in multimodal passenger transport through digital technologies and generative and discriminative AI'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-10'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-CL5-2026-10-D6-10'],['50216890'],['SEDIA'],['50130790TOPICSen'],,['43108390'],['2026-06-04T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,51348921TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-QML-07-01,text/plain,en,SEDIA,SEDIA,Quantum Machine Learning,0.0,Quantum Machine Learning,False,[],[],Quantum Machine Learning. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-QML-07-01,['HORIZON-JU-EUROHPC-2026-QML-07-01'],['text/plain'],,['2026-06-02T00:00:00.000+0000'],['2027-01-28T00:00:00.000+0000'],,['en'],['Quantum Machine Learning'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-QML-07-01'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-QML-07-01'],['51348967'],['SEDIA'],['51348921TOPICSen'],,['43108390'],['2026-06-02T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,51348881TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-NGC-04-01,text/plain,en,SEDIA,SEDIA,Grand Challenge on Quantum Sensors for Inertial Navigation,0.0,Grand Challenge on Quantum Sensors for Inertial Navigation,False,[],[],Grand Challenge on Quantum Sensors for Inertial Navigation. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-NGC-04-01,['HORIZON-JU-EUROHPC-2026-NGC-04-01'],['text/plain'],,['2026-06-02T00:00:00.000+0000'],['2026-09-30T00:00:00.000+0000'],,['en'],['Grand Challenge on Quantum Sensors for Inertial Navigation'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-NGC-04-01'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-NGC-04-01'],['51348932'],['SEDIA'],['51348881TOPICSen'],,['43108390'],['2026-06-02T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Coordination and Support Actions'],2026-09-20 09:08:50.362431+00:00
2.155,51348905TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-PQC-06-01,text/plain,en,SEDIA,SEDIA,Large-Scale Photonic Quantum Computing Platform Technologies,0.0,Large-Scale Photonic Quantum Computing Platform Technologies,False,[],[],Large-Scale Photonic Quantum Computing Platform Technologies. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-PQC-06-01,['HORIZON-JU-EUROHPC-2026-PQC-06-01'],['text/plain'],,['2026-06-02T00:00:00.000+0000'],['2026-09-30T00:00:00.000+0000'],,['en'],['Large-Scale Photonic Quantum Computing Platform Technologies'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-PQC-06-01'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-PQC-06-01'],['51348953'],['SEDIA'],['51348905TOPICSen'],,['43108390'],['2026-06-02T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Research and Innovation Actions'],2026-09-20 09:08:50.362431+00:00
2.155,51348893TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-STAND-05-01,text/plain,en,SEDIA,SEDIA,Standards for Quantum Technologies,0.0,Standards for Quantum Technologies,False,[],[],Standards for Quantum Technologies. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-STAND-05-01,['HORIZON-JU-EUROHPC-2026-STAND-05-01'],['text/plain'],,['2026-06-02T00:00:00.000+0000'],['2026-09-30T00:00:00.000+0000'],,['en'],['Standards for Quantum Technologies'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-STAND-05-01'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/HORIZON-JU-EUROHPC-2026-STAND-05-01'],['51348975'],['SEDIA'],['51348893TOPICSen'],,['43108390'],['2026-06-02T00:00:00.000+0000'],['single-stage'],['31094502'],['HORIZON JU Coordination and Support Actions'],2026-09-20 09:08:50.362431+00:00
2.155,14402COMPETITIVE_CALLen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/48106227,text/plain,en,SEDIA,SEDIA,Women TechEU Open Call,0.0,Women TechEU Open Call,False,[],[],Women Tech.EU initiative. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/48106227,['HORIZON-EIC-2025-WOMENTECH'],['text/plain'],['Women TechEU Open Call'],['2026-06-01T00:00:00.000+0000'],"['2026-09-16T17:00:00.000+0000', '2027-01-14T17:00:00.000+0000', '2027-04-01T17:00:00.000+0000', '2027-07-08T17:00:00.000+0000']",[],['en'],['Women Tech.EU initiative'],['8'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/48106227'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/competitive-calls-cs/48106227'],['14402'],['SEDIA'],['14402COMPETITIVE_CALLen'],['Women TechEU 2 EIC'],['43108390'],['2026-06-01T00:00:00.000+0000'],['multiple cut-off'],['31094502'],,2026-09-20 09:08:50.362431+00:00
2.155,186770PROSPECTSEN,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/186770PROSPECTSEN,text/plain,en,SEDIA,SEDIA,Institutional Assistance to the Ministry for Development of   Communities and Territories of Ukraine on legal and organisational issues for rail transport reform in Ukraine,0.0,Institutional Assistance to the Ministry for Development of   Communities and Territories of Ukraine on legal and organisational issues for rail transport reform in Ukraine,False,[],[],Institutional Assistance to the Ministry for Development of   Communities and Territories of Ukraine on legal and organisational issues for rail transport reform in Ukraine. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/186770PROSPECTSEN,['EuropeAid/186770/DD/ACT/UA'],['text/plain'],['true'],['2026-05-28T10:00:00.000+0000'],['2026-09-25T14:30:00.000+0000'],,['en'],['Institutional Assistance to the Ministry for Development of   Communities and Territories of Ukraine on legal and organisational issues for rail transport reform in Ukraine'],['2'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/186770PROSPECTSEN'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/186770PROSPECTSEN'],,['SEDIA'],['186770PROSPECTSEN'],,['111111'],['2026-05-28T10:00:00.000+0000'],,['31094502'],,2026-09-20 09:08:50.362431+00:00
2.155,51176412TOPICSen,https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/ISF-2026-TF2-AG-CORRUPT,text/plain,en,SEDIA,SEDIA,Call for proposals on the fight against corruption.,0.0,Call for proposals on the fight against corruption.,False,[],[],Call for proposals on the fight against corruption.. Available at: https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/ISF-2026-TF2-AG-CORRUPT,['ISF-2026-TF2-AG-CORRUPT'],['text/plain'],,['2026-05-28T00:00:00.000+0000'],['2026-09-24T00:00:00.000+0000'],,['en'],['Call for proposals on the fight against corruption.'],['1'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/ISF-2026-TF2-AG-CORRUPT'],['https://ec.europa.eu/info/funding-tenders/opportunities/portal/screen/opportunities/topic-details/ISF-2026-TF2-AG-CORRUPT'],['51176420'],['SEDIA'],['51176412TOPICSen'],,['43252368'],['2026-05-28T00:00:00.000+0000'],['single-stage'],['31094502'],['ISF Project Grants'],2026-09-20 09:08:50.362431+00:00
